item Objekt,itemLabel,P1031 Jurdiskt utskott,P7277 utskottLabel,Sveriges Riksdags dokument P8433 Protokoll som är källa,,
http://www.wikidata.org/entity/Q98037884,De handikappades möjligheter till fortsatt utbildning m. m.,Mot. 1984/85:2796,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037886,Förbättrat bilstöd för handikappade,Mot. 1984/85:2797,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037887,Ett aktivt rehabiliteringsstöd,Mot. 1984/85:2798,Arbetsmarknadsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037889,Grundtrygghet i sjukförsäkringssystemet,Mot. 1984/85:2799,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037892,Återbetalningen av bidragsförskott,Mot. 1984/85:2800,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98037893,Bostadspolitiken,Mot. 1984/85:2801,Bostadsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037895,Allemanssparande!,Mot. 1984/85:2802,Finansutskottet,G80970,,
http://www.wikidata.org/entity/Q98037898,"Realisationsvinstbeskattningen av bostadsrätter, m. m.",Mot. 1984/85:2803,Skatteutskottet,G80970,,
http://www.wikidata.org/entity/Q98037900,"Överförande av hyresnämnds och bostadsdomstols uppgifter till  allmän domstol, m. m.",Mot. 1984/85:2804,Lagutskottet,G80970,,
http://www.wikidata.org/entity/Q98037902,En liberal näringspolitik,Mot. 1984/85:2805,Näringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037903,"Offentlig upphandling, m. m.",Mot. 1984/85:2806,Finansutskottet,G80970,,
http://www.wikidata.org/entity/Q98037906,Slopande av förmögenhetsbeskattningen på det arbetande kapitalet i  mindre och medelstora företag,Mot. 1984/85:2807,Skatteutskottet,G80970,,
http://www.wikidata.org/entity/Q98037907,Särskild bolagsform för mindre företag,Mot. 1984/85:2808,Lagutskottet,G80970,,
http://www.wikidata.org/entity/Q98037910,Drogpolitiken,Mot. 1984/85:2809,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98037912,Medel för täckande av kostnaderna för vård av drogmissbrukare,Mot. 1984/85:2810,Finansutskottet,G80970,,
http://www.wikidata.org/entity/Q98037914,En alkoholkommission,Mot. 1984/85:2811,Skatteutskottet,G80970,,
http://www.wikidata.org/entity/Q98037915,Bilismen,Mot. 1984/85:2812,Trafikutskottet,G80970,,
http://www.wikidata.org/entity/Q98037917,"Skatteavdraget för bilresa till och från arbetet, m. m.",Mot. 1984/85:2813,Skatteutskottet,G80970,,
http://www.wikidata.org/entity/Q98037920,Bilavgasreningen,Mot. 1984/85:2814,Jordbruksutskottet,G80970,,
http://www.wikidata.org/entity/Q98037922,Socialtjänsten,Mot. 1984/85:2815,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98037923,Samverkan mellan socialtjänsten och polisen,Mot. 1984/85:2816,Justitieutskottet,G80970,,
http://www.wikidata.org/entity/Q98037927,Vissa sjukförsäkringsfrågor,Mot. 1984/85:2817,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037929,Utbildningspolitiken,Mot. 1984/85:2818,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037930,Översyn av studiefinansieringssystemet,Mot. 1984/85:2819,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037934,Deltidsförskolan,Mot. 1984/85:2820,Socialutskottet,G80970,,
http://www.wikidata.org/entity/Q98037936,Ett tekniskt vetenskapligt forskningsråd,Mot. 1984/85:2821,Näringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037937,Budgetfrågor inom utbildningsdepartementets verksamhetsområde,Mot. 1984/85:2822,Utbildningsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037940,Studiestödet,Mot. 1984/85:2823,Socialförsäkringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037941,"Skattejämkningskonton, m. m.",Mot. 1984/85:2824,Skatteutskottet,G80970,,
http://www.wikidata.org/entity/Q98037943,Reglerna för kollektiva försäkringar,Mot. 1984/85:2825,Näringsutskottet,G80970,,
http://www.wikidata.org/entity/Q98037946,Åtgärder mot prostitutionen,Mot. 1984/85:2826,Justitieutskottet,G80970,,
http://www.wikidata.org/entity/Q98037947,Videotex för kvalificerad varuinformation,Mot. 1984/85:2827,Lagutskottet,G80970,,
http://www.wikidata.org/entity/Q98037949,Förslag till lag om vissa bulvanförhållanden m. m. (prop. 1984/85:111),Mot. 1984/85:2828,Lagutskottet,G80979,,
http://www.wikidata.org/entity/Q98037951,Förslag till lag om vissa bulvanförhållanden m. m. (prop. 1984/85:111),Mot. 1984/85:2829,Lagutskottet,G80979,,
http://www.wikidata.org/entity/Q98037953,Förslag till lag om vissa bulvanförhållanden m. m. (prop. 1984/85:lil),Mot. 1984/85:2830,Lagutskottet,G80979,,
http://www.wikidata.org/entity/Q98037956,Förslag till lag om vitén m. m. (prop. 1984/85:96),Mot. 1984/85:2831,Justitieutskottet,G80980,,
http://www.wikidata.org/entity/Q98037957,Förslag till lag om vitén m.m. (prop. 1984/85:96),Mot. 1984/85:2832,Justitieutskottet,G80980,,
http://www.wikidata.org/entity/Q98037960,Konsumenttjänstlag (prop. 1984/85:110),Mot. 1984/85:2833,Lagutskottet,G80980,,
http://www.wikidata.org/entity/Q98037962,Konsumenttjänstlag (prop. 1984/85:110),Mot. 1984/85:2834,Lagutskottet,G80980,,
http://www.wikidata.org/entity/Q98037964,Konsumenttjänstlag (prop. 1984/85:110),Mot. 1984/85:2835,Lagutskottet,G80980,,
http://www.wikidata.org/entity/Q98037966,Konsumenttjänstlag (prop. 1984/85:110),Mot. 1984/85:2836,Lagutskottet,G80980,,
http://www.wikidata.org/entity/Q98037967,Ändring i lagen (1950:596) om rätt till fiske m. m. (prop. 1984/85:107),Mot. 1984/85:2837,Jordbruksutskottet,G80984,,
http://www.wikidata.org/entity/Q98037969,Ändring i lagen (1950:596) om rätt till fiske m. m. (prop. 1984/85:107),Mot. 1984/85:2838,Jordbruksutskottet,G80984,,
http://www.wikidata.org/entity/Q98037972,Ändring i lagen (1950:596) om rätt till fiske m. m. (prop. 1984/85:107),Mot. 1984/85:2839,Jordbruksutskottet,G80984,,
http://www.wikidata.org/entity/Q98037974,Ändring i lagen (1950:596) om rätt till fiske m. m. (prop. 1984/85:107),Mot. 1984/85:2840,Jordbruksutskottet,G80984,,
http://www.wikidata.org/entity/Q98037976,Ändring i lagen (1950:596) om rätt till fiske m. m. (prop. 1984/85:107),Mot. 1984/85:2841,Jordbruksutskottet,G80984,,
http://www.wikidata.org/entity/Q98037977,Ändring i lagen (1950:596) om rätt till fiske m. m. (prop. 1984/85:107),Mot. 1984/85:2842,Jordbruksutskottet,G80984,,
http://www.wikidata.org/entity/Q98037980,"Avräkning vid återbetalning av skatter och avgifter, m. m. (prop.",Mot. 1984/85:2843,Skatteutskottet,G80984,,
http://www.wikidata.org/entity/Q98037981,Effektivare delgivning (prop. 1984/85:109),Mot. 1984/85:2844,Justitieutskottet,G80984,,
http://www.wikidata.org/entity/Q98037984,Effektivare delgivning (prop. 1984/85:109),Mot. 1984/85:2845,Justitieutskottet,G80984,,
http://www.wikidata.org/entity/Q98037986,Effektivare delgivning (prop. 1984/85:109),Mot. 1984/85:2846,Justitieutskottet,G80984,,
http://www.wikidata.org/entity/Q98037988,Fullmäktiges i riksbanken förvaltningsberättelse för år 1984 (redog.  1984/85:15),Mot. 1984/85:2847,Finansutskottet,G80985,,
http://www.wikidata.org/entity/Q98037989,Fortsatt giltighet av lagen (1982:315) om styrelserepresentation för  samhället i vissa stiftelser (prop. 1984/85:113),Mot. 1984/85:2848,Näringsutskottet,G80995,,
http://www.wikidata.org/entity/Q98037991,Livsmedelsforskning (prop. 1984/85:121),Mot. 1984/85:2849,Jordbruksutskottet,G80996,,
http://www.wikidata.org/entity/Q98037993,Livsmedelsforskning (prop. 1984/85:121),Mot. 1984/85:2850,Jordbruksutskottet,G80996,,
http://www.wikidata.org/entity/Q98037997,Livsmedelsforskning (prop. 1984/85:121),Mot. 1984/85:2851,Jordbruksutskottet,G80996,,
http://www.wikidata.org/entity/Q98037998,Livsmedelsforskning (prop. 1984/85:121),Mot. 1984/85:2852,Jordbruksutskottet,G80996,,
http://www.wikidata.org/entity/Q98038000,Livsmedelsforskning (prop. 1984/85:121),Mot. 1984/85:2853,Jordbruksutskottet,G80996,,
http://www.wikidata.org/entity/Q98038002,Livsmedelsforskning (prop. 1984/85:121),Mot. 1984/85:2854,Jordbruksutskottet,G80996,,
http://www.wikidata.org/entity/Q98038004,Livsmedelsforskning (prop. 1984/85:121),Mot. 1984/85:2855,Jordbruksutskottet,G80996,,
http://www.wikidata.org/entity/Q98038007,Livsmedelsforskning (prop. 1984/85:121),Mot. 1984/85:2856,Jordbruksutskottet,G80996,,
http://www.wikidata.org/entity/Q98038008,Livsmedelsforskning (prop. 1984/85:121),Mot. 1984/85:2857,Jordbruksutskottet,G80996,,
http://www.wikidata.org/entity/Q98038011,Fullmäktiges i riksbanken förslag om ändring i lagen (1934:437) för  Sveriges riksbank och i lagen (RFS 1975:6) med reglemente för  riksbanken (Bankoreglementet) (försl. 1984/85:17),Mot. 1984/85:2858,Finansutskottet,G80996,,
http://www.wikidata.org/entity/Q98038013,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2859,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038015,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2860,Näringsutskottet,G80997,,
https://www.wikidata.org/wiki/Q114963924,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2861,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038019,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2862,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038020,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2863,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038022,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2864,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038024,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2865,Näringsutskottet,G80997,,
https://www.wikidata.org/wiki/Q114964023,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2866,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038028,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2867,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038031,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2868,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038033,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2869,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038034,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2870,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038036,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2871,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038039,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2872,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038040,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2873,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038042,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2874,Näringsutskottet,G80997,,
https://www.wikidata.org/wiki/Q114964124,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2875,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038046,Riktlinjer för energipolitiken,Mot. 1984/85:2876,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038049,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2877,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038050,Riktlinjer för energipolitiken (prop. 1984/85:120),Mot. 1984/85:2878,Näringsutskottet,G80997,,
http://www.wikidata.org/entity/Q98038053,Åtgärder mot våldsskildringar i videogram m. m. (prop. 1984/85:116),Mot. 1984/85:2879,Konstitutionsutskottet,G80998,,
http://www.wikidata.org/entity/Q98038055,Åtgärder mot våldsskildringar i videogram m. m. (prop. 1984/85:116),Mot. 1984/85:2880,Konstitutionsutskottet,G80998,,
http://www.wikidata.org/entity/Q98038056,Åtgärder mot våldsskildringar i videogram m. m. (prop. 1984/85:116),Mot. 1984/85:2881,Konstitutionsutskottet,G80998,,
http://www.wikidata.org/entity/Q98038058,Riktlinjer för järnvägspolitiken (prop. 1984/85:114),Mot. 1984/85:2882,Trafikutskottet,G809101,,Första sidan i protokollet saknas i PDF
http://www.wikidata.org/entity/Q98038060,Riktlinjer för järnvägspolitiken (prop. 1984/85:114),Mot. 1984/85:2883,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038063,Riktlinjer för järnvägspolitiken (prop. 1984/85:114),Mot. 1984/85:2884,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038065,Riktlinjer för järnvägspolitiken (prop. 1984/85:114),Mot. 1984/85:2885,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038067,Riktlinjer för järnvägspolitiken (prop. 1984/85:114),Mot. 1984/85:2886,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038068,Riktlinjer för järnvägspolitiken (prop. 1984/85:114),Mot. 1984/85:2887,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038070,Riktlinjer för järnvägspolitiken (prop. 1984/85:114),Mot. 1984/85:2888,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038072,Riktlinjer för järnvägspolitiken (prop. 1984/85:114),Mot. 1984/85:2889,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038075,Riktlinjer för järnvägspolitiken (prop. 1984/85:114),Mot. 1984/85:2890,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038077,Riktlinjer för järnvägspolitiken (prop. 1984/85:114),Mot. 1984/85:2891,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038078,Lärarutbildning för grundskolan m. m. (prop. 1984/85:122),Mot. 1984/85:2892,Utbildningsutskottet,G809101,,
http://www.wikidata.org/entity/Q98038081,Internationella faderskapsfrågor m.m. (prop. 1984/85:124),Mot. 1984/85:2893,Lagutskottet,G809101,,
http://www.wikidata.org/entity/Q98038084,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2894,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038086,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2895,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038088,Program för luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2896,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038090,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2897,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038091,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2898,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038094,Program mot luftföroreningar och försurning (prop. 1984/85:127)  Inledning,Mot. 1984/85:2899,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038096,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2900,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038098,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2901,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038099,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2902,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038101,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2903,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038103,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2904,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038106,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2905,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038107,Program mot luftföroreningar och försurning (prop. 1984/85:127),Mot. 1984/85:2906,Jordbruksutskottet,G809101,,
http://www.wikidata.org/entity/Q98038109,Förslag till lag om ändring i lagen (1942:350) om fornminnen (prop.,Mot. 1984/85:2907,Kulturutskottet,G809101,,
http://www.wikidata.org/entity/Q98038112,Riksdagens revisorers förslag angående fördelningen av ansvaret för  vägtrafiksäkerheten m. m. (förs. 1984/85:23),Mot. 1984/85:2908,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038114,Riksdagens revisorers förslag angående fördelningen av ansvaret för  vägtrafiksäkerheten m. m. (förs. 1984/85:23),Mot. 1984/85:2909,Trafikutskottet,G809101,,
http://www.wikidata.org/entity/Q98038117,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2910,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038119,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2911,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038121,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2912,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038122,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2913,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038124,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2914,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038127,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2915,Arbetsmarknadsutskottet,G809104,,
https://www.wikidata.org/wiki/Q114964228,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2916,Trafikutskottet,G809104,,
http://www.wikidata.org/entity/Q98038131,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2917,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038132,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2918,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038134,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2919,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038138,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2920,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038139,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2921,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038141,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2922,Arbetsmarknadsutskottet,G809104,,
https://www.wikidata.org/wiki/Q114964511,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2923,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038147,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2924,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038148,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2925,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038152,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2926,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038153,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2927,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038155,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2928,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038158,Regional utveckling och utjämning (prop. 1984/85:115) 2,Mot. 1984/85:2929,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038159,Regional utveckling och utjämning (prop. 1984/85:115) 2,Mot. 1984/85:2930,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038162,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2931,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038164,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2932,Arbetsmarknadsutskottet,G809104,Yrkande 1 avseende bilaga 2 i propositionen till Trafikutskottet,
http://www.wikidata.org/entity/Q98038166,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2933,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038170,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2934,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038172,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2935,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038173,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2936,Arbetsmarknadsutskottet,G809104,,
https://www.wikidata.org/wiki/Q114970519,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2937,Arbetsmarknadsutskottet,G809104,Yrkande 4 till Trafikutskottet,
http://www.wikidata.org/entity/Q98038178,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2938,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038179,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2939,Arbetsmarknadsutskottet,G809104,,
https://www.wikidata.org/wiki/Q114970631,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2940,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038184,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2941,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038185,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2942,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038187,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2943,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038189,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2944,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038191,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2945,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038193,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2946,Arbetsmarknadsutskottet,G809104,,
https://www.wikidata.org/wiki/Q114970681,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2947,Arbetsmarknadsutskottet,G809104,,
https://www.wikidata.org/wiki/Q114970748,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2948,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038201,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2949,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038202,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2950,Trafikutskottet,G809104,,
https://www.wikidata.org/wiki/Q114970789,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2951,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038207,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2952,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038209,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2953,Arbetsmarknadsutskottet,G809104,,
https://www.wikidata.org/wiki/Q114970896,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2954,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038213,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2955,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038215,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2956,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038217,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2957,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038221,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2958,Arbetsmarknadsutskottet,G809104,Yrkande 3 till Trafikutskottet,
http://www.wikidata.org/entity/Q98038223,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2959,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038227,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2960,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038228,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2961,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038230,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2962,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038233,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2963,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038234,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2964,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038237,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2965,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038238,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2966,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038241,Regional utveckling och utjämning (prop. 1984/85:115),Mot. 1984/85:2967,Arbetsmarknadsutskottet,G809104,,
http://www.wikidata.org/entity/Q98038244,Lärarutbildning för grundskolan m. m. (prop. 1984/85:122),Mot. 1984/85:2968,Utbildningsutskottet,G809105,,
http://www.wikidata.org/entity/Q98038246,Lärarutbildning för grundskolan m. m. (prop. 1984/85:122),Mot. 1984/85:2969,Utbildningsutskottet,G809105,,
http://www.wikidata.org/entity/Q98038248,Lärarutbildning för grundskolan m. m. (prop. 1984/85:122),Mot. 1984/85:2970,Utbildningsutskottet,G809105,,
http://www.wikidata.org/entity/Q98038249,Lärarutbildning för grundskolan m. m. (prop. 1984/85:122),Mot. 1984/85:2971,Utbildningsutskottet,G809105,,
http://www.wikidata.org/entity/Q98038253,Lärarutbildning för grundskolan m. m. (prop. 1984/85:122),Mot. 1984/85:2972,Utbildningsutskottet,G809105,,
https://www.wikidata.org/wiki/Q114970974,Lärarutbildning för grundskolan m. m. (prop. 1984/85:122),Mot. 1984/85:2973,Utbildningsutskottet,G809105,,
http://www.wikidata.org/entity/Q98038256,Lärarutbildning för grundskolan m. m. (prop. 1984/85:122),Mot. 1984/85:2974,Utbildningsutskottet,G809105,,
http://www.wikidata.org/entity/Q98038258,Lärarutbildning för grundskolan m. m. (prop. 1984/85:122),Mot. 1984/85:2975,Utbildningsutskottet,G809105,,
http://www.wikidata.org/entity/Q98038263,Vissa frågor rörande tjänsteansvaret i offentlig verksamhet m. m.  (prop. 1984/85:117),Mot. 1984/85:2976,Justitieutskottet,G809109,,
